653;206557
654;206550
655;206549
656;206551
657;206547
658;206483
659;206556
660;206562
661;22650
662;206624
663;206575
664;206605
665;206642
666;206561
667;206560
668;79163396
669;22154
670;22202
671;22201
672;22152
673;206653
674;206648
675;974727
676;206649
677;22153
678;206559
679;22148
680;206552
681;22155
682;206548
683;22186
684;1079632
685;22133
686;22145
687;22147
688;22146
689;51320553
690;1075870
691;206646
692;22605
693;206578
694;22144
695;22143
696;22157
697;22129
698;22128
699;108743
700;22149
701;22127
702;22132
703;206514
704;22150
705;206546
706;22142
707;206554
708;22107
709;81220
710;22105
711;206555
712;206513
713;206512
714;81219
715;206490
716;22104
717;22103
718;22100
719;81218
720;206558
721;22037
722;22101
723;22099
724;110565
725;22045
726;206564
727;22169
728;22170
729;22167
730;206489
731;22168
732;22163
733;22151
734;206647
735;82166
736;206568
737;22200
738;22199
739;206571
740;299394
741;442315
742;206569
743;108860
744;22205
745;22166
746;108859
747;22165
748;299393
749;206565
750;22164
751;111440
752;22173
753;22174
754;22171
755;22172
756;22643
757;22044
758;22042
759;107407
760;22631
761;22632
762;22683
763;22088
764;22651
765;22652
766;22653
767;22098
768;22232
769;22233
770;22158
771;22159
772;45323599
773;22160
774;22230
775;22231
776;45322496
777;796615
778;80721561
779;45314062
780;80440
781;22261
782;206566
783;206567
784;110944
785;22188
786;22189
787;22190
788;45289201
789;22609
790;89307573
791;22194
792;22195
793;22177
794;22176
795;785427
796;22175
797;22185
798;22184
799;22161
800;22638
801;111439
802;1068725
803;22183
804;22182
805;22180
806;22181
807;22179
808;22192
809;22647
810;22178
811;22193
812;22191
813;22649
814;206499
815;22648
816;22196
817;22671
818;22197
819;22198
820;22212
821;22211
822;22210
823;22209
824;22660
825;22213
826;22214
827;78244
828;22208
829;78246
830;78245
831;78243
832;22207
833;206582
834;206581
835;22187
836;206585
837;22666
838;206584
839;22259
840;206644
841;206598
842;206607
843;22371
844;22390
845;206601
846;206597
847;206577
848;22215
849;206599
850;206600
851;108523
852;206574
853;206573
854;206604
855;206603
856;206602
857;206590
858;109549
859;22385
860;22393
861;22601
862;22416
863;22419
864;108724
865;206623
866;206620
867;206591
868;22441
869;22446
870;206621
871;22418
872;22417
873;22422
874;22423
875;22414
876;22398
877;22412
878;22413
879;24019203
880;22396
881;22395
882;206614
883;206613
884;22415
885;22394
886;22389
887;22391
888;1063011
889;22386
890;22387
891;206612
892;1063012
893;22379
894;22380
895;206611
896;22384
897;1063009
898;1063010
899;22397
900;22399
901;22400
902;412114
903;412115
904;412113
905;22612
906;22381
907;22378
908;22377
909;22382
910;22368
911;22383
912;22388
913;22698
914;22392
915;22370
916;22369
917;22372
918;206608
919;22376
920;22375
921;22374
922;22352
923;22351
924;206640
925;22373
926;206596
927;206639
928;22350
929;206593
930;206594
931;22323
932;22328
933;22327
934;22353
935;22354
936;22355
937;22346
938;22347
939;22348
940;22349
941;22345
942;22331
943;22332
944;22659
945;22344
946;22343
947;22342
948;22357
949;22358
950;22356
951;22359
952;22360
953;419112
954;412089
955;412090
956;415323
957;412101
958;412102
959;412103
960;412106
961;412105
962;412104
963;412092
964;412091
965;419113
966;412094
967;412093
968;22363
969;22362
970;22361
971;419114
972;22364
973;22339
974;22336
975;22341
976;22340
977;22335
978;22333
979;22334
980;22310
981;22337
982;22338
983;22309
984;22308
985;22307
986;22548
987;22547
988;206588
989;22311
990;22312
991;22313
992;22314
993;206587
994;22330
995;22329
996;22322
997;22218
998;22258
999;22260
1000;206508
1001;22229
1002;22093
1003;22235
1004;22234
1005;796616
1006;206381
1007;20903
1008;20900
1009;206383
1010;22558
1011;88818750
1012;22555
1013;88818752
1014;22557
1015;22556
1016;22561
1017;32272
1018;975420
1019;975421
1020;20899
1021;21872
1022;20906
1023;20905
1024;441344
1025;20904
1026;46638763
1027;22565
1028;22564
1029;22563
1030;22575
1031;22562
1032;421623
1033;22574
1034;22566
1035;22567
1036;22573
1037;22571
1038;22572
1039;22480
1040;22512
1041;300139
1042;32268
1043;32273
1044;32276
1045;22597
1046;22598
1047;22599
1048;22595
1049;22594
1050;22592
1051;22591
1052;22590
1053;22596
1054;300100
1055;329926
1056;206637
1057;22577
1058;22579
1059;22578
1060;22576
1061;22580
1062;22581
1063;22586
1064;22587
1065;110245
1066;22585
1067;22593
1068;22690
1069;93037020
1070;22544
1071;22583
1072;93036679
1073;93036949
1074;22582
1075;22682
1076;22584
1077;22668
1078;206634
1079;22543
1080;22551
1081;22550
1082;22549
1083;22662
1084;22661
1085;22542
1086;22541
1087;22546
1088;22691
1089;22545
1090;1063004
1091;22537
1092;22539
1093;22538
1094;22540
1095;22534
1096;22535
1097;22365
1098;206592
1099;22366
1100;22367
1101;412100
1102;412099
1103;412098
1104;412096
1105;412095
1106;412097
1107;412108
1108;412107
1109;412112
1110;412111
1111;412110
1112;412109
1113;412123
1114;412124
1115;412126
1116;412125
1117;206635
1118;73238222
1119;73238089
1120;63632459
1121;22530
1122;22531
1123;22532
1124;22527
1125;298727
1126;22528
1127;22529
1128;22536
1129;206651
1130;22613
1131;206589
1132;22525
1133;63632559
1134;22526
1135;22517
1136;22516
1137;206633
1138;22523
1139;22520
1140;22522
1141;22524
1142;439179
1143;206618
1144;442456
1145;84811481
1146;22515
1147;206609
1148;22405
1149;22404
1150;22608
1151;412122
1152;412121
1153;412120
1154;412119
1155;412116
1156;412117
1157;412118
1158;206610
1159;206595
1160;206650
1161;206616
1162;22403
1163;22600
1164;22408
1165;22402
1166;206615
1167;22401
1168;22409
1169;22407
1170;22406
1171;439060
1172;22428
1173;22426
1174;22410
1175;22411
1176;22425
1177;22424
1178;22438
1179;22437
1180;22436
1181;957260
1182;22463
1183;22464
1184;22489
1185;22465
1186;22466
1187;22488
1188;22435
1189;22427
1190;22665
1191;22467
1192;22468
1193;61923454
1194;22469
1195;22433
1196;22434
1197;22471
1198;16521290
1199;22496
1200;22486
1201;22487
1202;22470
1203;22508
1204;22509
1205;22485
1206;22686
1207;22481
1208;22478
1209;22477
1210;22476
1211;22702
1212;299820
1213;22473
1214;22472
1215;22474
1216;22475
1217;22431
1218;22432
1219;22521
1220;22479
1221;22495
1222;22494
1223;22482
1224;22461
1225;22519
1226;1063007
1227;1063005
1228;22518
1229;22687
1230;22688
1231;22511
1232;22484
1233;22510
1234;32936
1235;22507
1236;22506
1237;89587923
1238;89587892
1239;22505
1240;22504
1241;32267
1242;22503
1243;22502
1244;22500
1245;439103
1246;22501
1247;22491
1248;22490
1249;22492
1250;22462
1251;22493
1252;22439
1253;22455
1254;22453
1255;22454
1256;22460
1257;22456
1258;22498
1259;206632
1260;444132
1261;444131
1262;444130
1263;22499
1264;22684
1265;22685
1266;444133
1267;32264
1268;32266
1269;32934
1270;71586
1271;32265
1272;211828
1273;207441
1274;207428
1275;207294
1276;32903
1277;32875
1278;74280
1279;74281
1280;207443
1281;32948
1282;207444
1283;207447
1284;207437
1285;983933
1286;207438
1287;32957
1288;32956
1289;67237
1290;207445
1291;207446
1292;32953
1293;32952
1294;207468
1295;32954
1296;207307
1297;207455
1298;207453
1299;76987
1300;32972
1301;207454
1302;207469
1303;32979
1304;33036
1305;33037
1306;33038
1307;32974
1308;207459
1309;32975
1310;32973
1311;82810
1312;207440
1313;207450
1314;207458
1315;81403
1316;1009666
1317;207460
1318;445988
1319;207461
1320;32978
1321;32976
1322;32977
1323;32970
1324;207451
1325;18756013
1326;32960
1327;32959
1328;73452
1329;212181
1330;33248
1331;207442
1332;1073253
1333;32951
1334;212180
1335;32949
1336;32950
1337;32958
1338;207448
1339;207449
1340;75339
1341;67709
1342;75266
1343;207452
1344;32964
1345;32971
1346;32969
1347;32967
1348;32966
1349;32965
1350;82807
1351;32848
1352;79315
1353;32857
1354;32859
1355;32860
1356;32858
1357;82808
1358;207399
1359;32862
1360;207396
1361;32861
1362;12473984
1363;207401
1364;207407
1365;207408
1366;207400
1367;80943
1368;76732
1369;207398
1370;293607
1371;293606
1372;297132
1373;32914
1374;207402
1375;207403
1376;293604
1377;32864
1378;32867
1379;207417
1380;207416
1381;76765
1382;32905
1383;207418
1384;32906
1385;32866
1386;76466287
1387;32865
1388;207404
1389;207405
1390;207406
1391;207409
1392;32881
1393;32882
1394;77866
1395;78978
1396;78979
1397;32868
1398;79314
1399;90160604
1400;32871
1401;32869
1402;32880
1403;32872
1404;32870
1405;103643
1406;103644
1407;32846
1408;86869
1409;86868
1410;74989
1411;32885
1412;111336
1413;207397
1414;32836
1415;212062
1416;207388
1417;75631
1418;32854
1419;32855
1420;32851
1421;88783748
1422;32853
1423;32852
1424;85343283
1425;88783644
1426;85342306
1427;93058038
1428;93058122
1429;88783544
1430;88783629
1431;88783663
1432;32850
1433;88783531
1434;76994
1435;88783206
1436;88783291
1437;85342181
1438;88783420
1439;32856
1440;32849
1441;85341783
1442;74468
1443;74467
1444;207316
1445;207317
1446;207421
1447;33039
1448;413125
1449;207491
1450;207487
1451;32945
1452;431877
1453;33048
1454;33047
1455;33044
1456;33045
1457;773075
1458;33049
1459;91107
1460;33050
1461;207502
1462;33043
1463;207486
1464;76941
1465;76940
1466;33040
1467;33041
1468;33042
1469;79444
1470;207485
1471;207503
1472;105645
1473;80862
1474;32944
1475;105644
1476;32941
1477;32937
1478;211816
1479;207430
1480;207432
1481;32874
1482;207467
1483;33018
1484;33015
1485;33017
1486;207433
1487;103873
1488;32938
1489;207470
1490;207466
1491;207472
1492;103874
1493;111821
1494;66778
1495;211754
1496;109200
1497;33027
1498;33028
1499;329548
1500;207434
1501;70058
1502;70059
1503;70062
1504;105647
1505;32940
1506;105648
1507;207436
1508;207435
1509;70060
1510;329547
1511;33029
1512;207481
1513;207439
1514;81934
1515;105646
1516;33031
1517;79284
1518;33025
1519;33024
1520;66700
1521;80672539
1522;207476
1523;212931
1524;207479
1525;207478
1526;207537
1527;33169
1528;33172
1529;207538
1530;33171
1531;207480
1532;33030
1533;207484
1534;207543
1535;207542
1536;207570
1537;111393
1538;81442
1539;33188
1540;33180
1541;207544
1542;33181
1543;207545
1544;33184
1545;207546
1546;75125
1547;75126
1548;33186
1549;329543
1550;73612
1551;33033
1552;67859283
1553;73528
1554;213318
1555;32947
1556;68659
1557;207490
1558;75313
1559;207483
1560;207547
1561;33185
1562;329544
1563;103648
1564;75127
1565;77287155
1566;33183
1567;33182
1568;82758
1569;1050777
1570;33271
1571;38375
1572;40465
1573;40363
1574;208647
1575;208479
1576;40382
1577;208692
1578;105781
1579;38854
1580;996591
1581;105783
1582;38880
1583;978978
1584;208960
1585;39999
1586;38853
1587;38863
1588;40000
1589;208697
1590;208698
1591;208691
1592;208687
1593;208702
1594;208701
1595;208703
1596;208684
1597;208682
1598;40043
1599;208683
1600;208681
1601;208694
1602;208695
1603;208704
1604;38881
1605;208700
1606;208898
1607;82182
1608;208940
1609;212767
1610;38864
1611;978970
1612;1047328
1613;40325344
1614;38892
1615;208715
1616;208714
1617;208713
1618;208712
1619;208671
1620;208673
1621;208696
1622;1068772
1623;208672
1624;38840
1625;38839
1626;39647
1627;208675
1628;208674
1629;439951
1630;208678
1631;83168838
1632;83171603
1633;83165233
1634;208679
1635;38844
1636;208676
1637;38845
1638;38843
1639;38842
1640;38907
1641;1075210
1642;1069036
1643;1002268
1644;38841
1645;208677
1646;40087
1647;38846
1648;428647
1649;40044
1650;38848
1651;42421378
1652;38847
1653;40282
1654;42413386
1655;208685
1656;42421118
1657;42417481
1658;208688
1659;983978
1660;40034
1661;38849
1662;208689
1663;208942
1664;39966
1665;208686
1666;208680
1667;103011
1668;208668
1669;208666
1670;208944
1671;39967
1672;40022
1673;38830
1674;208690
1675;40019
1676;40179
1677;1022390
1678;1033087
1679;208919
1680;208644
1681;66119
1682;228573
1683;66987
1684;66988
1685;35409
1686;35434
1687;35433
1688;35432
1689;35424
1690;35425
1691;35423
1692;35422
1693;35420
1694;208087
1695;35421
1696;35419
1697;208092
1698;208094
1699;207955
1700;34717
1701;34720
1702;34716
1703;34718
1704;208095
1705;207954
1706;329499
1707;207953
1708;208100
1709;329501
1710;207952
1711;34719
1712;1066370
1713;34712
1714;34704
1715;34705
1716;34710
1717;34708
1718;34709
1719;104832
1720;34664
1721;66705
1722;21728374
1723;14463651
1724;21728376
1725;14463655
1726;21728372
1727;14463647
1728;207939
1729;21728380
1730;14463645
1731;207949
1732;207951
1733;35440
1734;34715
1735;34714
1736;207950
1737;34713
1738;208101
1739;208099
1740;329500
1741;207938
1742;14463653
1743;21728370
1744;14463649
1745;207937
1746;300338
1747;35473
1748;35474
1749;35470
1750;86853716
1751;86853888
1752;35468
1753;35469
1754;35471
1755;35466
1756;35467
1757;1073955
1758;35458
1759;35465
1760;35464
1761;35463
1762;35460
1763;35461
1764;974303
1765;974304
1766;974305
1767;35459
1768;974306
1769;974315
1770;974313
1771;974314
1772;228572
1773;35446
1774;35445
1775;416978
1776;35462
1777;228072
1778;66876
1779;35441
1780;328189
1781;38825
1782;208665
1783;89450
1784;89449
1785;38827
1786;44630888
1787;38826
1788;80478
1789;211761
1790;66074
1791;66070
1792;68616086
1793;68612843
1794;28601321
1795;28601307
1796;28601279
1797;66073
1798;66971
1799;66075
1800;83173470
1801;208097
1802;35444
1803;35450
1804;35451
1805;35452
1806;974311
1807;974310
1808;974312
1809;35480
1810;83173309
1811;974307
1812;974302
1813;974308
1814;23186966
1815;66079
1816;974309
1817;208098
1818;208096
1819;66077
1820;73236386
1821;66078
1822;73236327
1823;73236245
1824;23186575
1825;66080
1826;35479
1827;35500
1828;35499
1829;35497
1830;35498
1831;35501
1832;35502
1833;35534
1834;72282191
1835;72285498
1836;68615968
1837;68616182
1838;68616172
1839;68616170
1840;66869
1841;68615970
1842;66066
1843;66082
1844;68616072
1845;68616168
1846;66067
1847;68616166
1848;66069
1849;68616164
1850;68616076
1851;68616074
1852;35521
1853;72283997
1854;35533
1855;111678
1856;441322
1857;35532
1858;111679
1859;35531
1860;39619407
1861;1005227
1862;35522
1863;444220
1864;35520
1865;35530
1866;68616084
1867;66068
1868;66072
1869;66893
1870;66076
1871;66071
1872;438143
1873;415639
1874;35529
1875;228200
1876;82700
1877;208896
1878;208945
1879;228048
1880;228201
1881;228202
1882;35526
1883;35525
1884;228203
1885;35523
1886;35524
1887;208115
1888;40101
1889;208961
1890;208669
1891;103012
1892;40365
1893;38833
1894;40102
1895;40599
1896;208693
1897;416619
1898;892011
1899;807694
1900;213053
1901;208116
1902;35516
1903;211744
1904;211751
1905;208117
1906;1015918
1907;35482
1908;74706
1909;66088
1910;78215716
1911;78215280
1912;208114
1913;208118
1914;35506
1915;35503
1916;35505
1917;35504
1918;35495
1919;35496
1920;35493
1921;35494
1922;35492
1923;35483
1924;35509
1925;35508
1926;35507
1927;208111
1928;35487
1929;35486
1930;67005
1931;1081079
1932;1081080
1933;67004
1934;66099
1935;35484
1936;35485
1937;66100
1938;66101
1939;66102
1940;19856344
1941;88826587
1942;88825944
1943;66103
1944;34400
1945;107464
1946;107463
1947;66669
1948;111410
1949;19853875
1950;207900
1951;207899
1952;34420
1953;66710
1954;34419
1955;329508
1956;34421
1957;34398
1958;207903
1959;34406
1960;81850
1961;81851
1962;81849
1963;34407
1964;980189
1965;980190
1966;88754194
1967;107460
1968;107461
1969;107459
1970;34399
1971;110237
1972;107465
1973;67003
1974;107462
1975;67000
1976;207933
1977;207914
1978;34440
1979;207913
1980;66735
1981;207912
1982;207904
1983;207928
1984;34408
1985;88754361
1986;207911
1987;66736
1988;207915
1989;804694
1990;76304
1991;66733
1992;66744
1993;207918
1994;207917
1995;207916
1996;211762
1997;67001
1998;67002
1999;15212689
2000;1081078
2001;35488
2002;207931
2003;34441
2004;35489
2005;66537
2006;34442
2007;35490
2008;35491
2009;1079862
2010;35481
2011;35472
2012;83173143
2013;1079861
2014;83173044
2015;35439
2016;66948
2017;35475
2018;35476
2019;35477
2020;109298
2021;34448
2022;213419
2023;207929
2024;207930
2025;207932
2026;207936
2027;105787
2028;105786
2029;34491
2030;228861
2031;34489
2032;66892
2033;34492
2034;34317
2035;66889
2036;66890
2037;66891
2038;34443
2039;34449
2040;66828
2041;213418
2042;34447
2043;66997
2044;34446
2045;81418
2046;34444
2047;34445
2048;73693
2049;34464
2050;86342678
2051;86342643
2052;76294
2053;34456
2054;207919
2055;207920
2056;207921
2057;34454
2058;34463
2059;1001672
2060;34458
2061;34455
2062;1079646
2063;1079644
2064;34457
2065;34475
2066;34481
2067;34482
2068;34019051
2069;34019049
2070;34480
2071;34477
2072;66917
2073;66985
2074;34476
2075;34848
2076;34478
2077;14463659
2078;14463657
2079;27985053
2080;21729660
2081;27983420
2082;21728378
2083;27985051
2084;27984750
2085;21728382
2086;34663
2087;34488
2088;34662
2089;329502
2090;212722
2091;66984
2092;108459
2093;34487
2094;103051
2095;34661
2096;34707
2097;34706
2098;34691
2099;34690
2100;34485
2101;34658
2102;34486
2103;34659
2104;34660
2105;207935
2106;207948
2107;67018
2108;66632
2109;108696
2110;66633
2111;34469
2112;34498
2113;34507
2114;34506
2115;34505
2116;34499
2117;247177
2118;91274581
2119;34470
2120;91274674
2121;34484
2122;247176
2123;247178
2124;34483
2125;74821
2126;66815294
2127;37659141
2128;34473
2129;995570
2130;34474
2131;34472
2132;66814504
2133;80607
2134;34471
2135;91274627
2136;34462
2137;34461
2138;34460
2139;34453
2140;207922
2141;34452
2142;207923
2143;207924
2144;34450
2145;34451
2146;92769834
2147;92769836
2148;92769832
2149;207925
2150;207926
2151;66725
2152;207910
2153;228303
2154;228305
2155;34468
2156;92769830
2157;92769828
2158;66970
2159;207934
2160;34497
2161;34496
2162;66880
2163;214117
2164;89437082
2165;34495
2166;34500
2167;34493
2168;228301
2169;52621460
2170;66888
2171;66887
2172;409221
2173;409222
2174;66719
2175;34467
2176;34466
2177;214098
2178;85959047
2179;85970946
2180;409219
2181;409220
2182;329503
2183;34437
2184;34355
2185;85958974
2186;66792
2187;34359
2188;34360
2189;207876
2190;228300
2191;66675
2192;66729
2193;227482
2194;214099
2195;226973
2196;66726
2197;66740
2198;227126
2199;299425
2200;66739
2201;66741
2202;66742
2203;66743
2204;66737
2205;66738
2206;66731
2207;34404
2208;66732
2209;66730
2210;66826
2211;66676
2212;75351
2213;34409
2214;34403
2215;778956
2216;778957
2217;952654
2218;109107
2219;34405
2220;958727
2221;34426
2222;445636
2223;452410
2224;452409
2225;106614
2226;106613
2227;34417
2228;207908
2229;66677
2230;34402
2231;89373877
2232;1075494
2233;34415
2234;34332
2235;412975
2236;34410
2237;66878
2238;34416
2239;34319
2240;446712
2241;446713
2242;446714
2243;73631
2244;773076
2245;207897
2246;110381
2247;412978
2248;412977
2249;66870
2250;34331
2251;66871
2252;66872
2253;34357
2254;34401
2255;34358
2256;34361
2257;207877
2258;34354
2259;66805
2260;41984057
2261;207875
2262;34362
2263;34352
2264;229210
2265;34353
2266;34436
2267;34349
2268;329504
2269;34926
2270;34350
2271;34351
2272;41984016
2273;86835
2274;107453
2275;207874
2276;34348
2277;34925
2278;34344
2279;34343
2280;70046442
2281;70042886
2282;77521056
2283;77521291
2284;77519905
2285;66629
2286;77517427
2287;70058386
2288;70057089
2289;66630
2290;66631
2291;34327
2292;34326
2293;34321
2294;34334
2295;412976
2296;66802
2297;207870
2298;34328
2299;446716
2300;446717
2301;447376
2302;446715
2303;446711
2304;446710
2305;446709
2306;41762461
2307;34335
2308;293410
2309;34325
2310;34324
2311;81710739
2312;110805
2313;66854
2314;34323
2315;956187
2316;66688
2317;207869
2318;110804
2319;34337
2320;66628
2321;83066024
2322;300368
2323;34342
2324;34346
2325;34338
2326;788768
2327;66513
2328;34347
2329;34345
2330;34435
2331;29046214
2332;29046206
2333;408479
2334;207909
2335;207942
2336;34509
2337;1075183
2338;66609
2339;34510
2340;207940
2341;34508
2342;34511
2343;66608
2344;66845
2345;34501
2346;34502
2347;66624
2348;34503
2349;66607
2350;34655
2351;34504
2352;34656
2353;34657
2354;34686
2355;34687
2356;34688
2357;34694
2358;34693
2359;34689
2360;207927
2361;34702
2362;34701
2363;34700
2364;34692
2365;111106
2366;82675
2367;34711
2368;111107
2369;34723
2370;34918
2371;34724
2372;34725
2373;80208
2374;207957
2375;208088
2376;207956
2377;208093
2378;207947
2379;207763
2380;34320
2381;337151
2382;207862
2383;343407
2384;1084211
2385;1072571
2386;207867
2387;34322
2388;74338
2389;325828
2390;74337
2391;328188
2392;411643
2393;246892
2394;66859
2395;246891
2396;34933
2397;1068751
2398;1068750
2399;66811
2400;66815
2401;66809
2402;66814
2403;66813
2404;66817
2405;66816
2406;66818
2407;34316
2408;243676
2409;105953
2410;105956
2411;105888
2412;105954
2413;105955
2414;76659
2415;99000
2416;228730
2417;1001404
2418;33286
2419;207568
2420;33291
2421;1004884
2422;33290
2423;33289
2424;33281
2425;296981
2426;76682
2427;33287
2428;33288
2429;450212
2430;66812
2431;1075698
2432;34315
2433;33285
2434;440105
2435;329619
2436;102670
2437;102669
2438;329617
2439;207567
2440;32255
2441;1074775
2442;1075174
2443;1074776
2444;33844
2445;33227
2446;33220
2447;33228
2448;33347
2449;207558
2450;21803
2451;207305
2452;105721
2453;105722
2454;105724
2455;105727
2456;105725
2457;105726
2458;105728
2459;31971
2460;67384
